transaction_id,branch_id,transaction_date,customer_id,product_id,quantity,unit_price,discount,revenue
TXN0004245,BR010,2026-01-02,CUST00850,PROD0062,9,158.71,0.46,1427.93
TXN0004246,BR010,2026-01-26,CUST01443,PROD0172,2,864.6,45.04,1684.16
TXN0004247,BR008,2026-03-05,CUST02102,PROD0461,14,178.19,83.98,2410.68
TXN0004248,BR007,2026-05-26,CUST00102,PROD0226,13,59.75,73.66,703.09
TXN0004249,BR006,2026-08-29,CUST01368,PROD0310,13,208.06,36.68,2668.1
TXN0004250,BR002,2026-04-09,CUST01156,PROD0060,11,837.08,25.06,9182.82
TXN0004251,BR006,2026-06-08,CUST00641,PROD0169,2,1157.77,8.63,2306.91
TXN0004252,BR005,2026-01-24,CUST00297,PROD0048,5,931.52,96.13,4561.47
TXN0004253,BR008,2026-02-10,CUST00767,PROD0258,6,380.54,87.28,2195.96
TXN0004254,BR004,2026-04-03,CUST00868,PROD0194,13,912.17,35.78,11822.43
TXN0004255,BR001,2026-06-11,CUST02339,PROD0048,8,771.56,96.64,6075.84
TXN0004256,BR003,2026-04-06,CUST00829,PROD0397,8,324.64,19.76,2577.36
TXN0004257,BR006,2026-08-01,CUST00610,PROD0318,6,307.34,99.87,1744.17
TXN0004258,BR008,2026-02-20,CUST00477,PROD0347,12,1017.28,8.59,12198.77
TXN0004259,BR010,2026-06-28,CUST01594,PROD0065,14,1201.14,51.87,16764.09
TXN0004260,BR002,2026-07-16,CUST01982,PROD0467,7,428.07,45.69,2950.8
TXN0004261,BR004,2026-04-13,CUST01084,PROD0436,13,1222.7,91.69,15803.41
TXN0004262,BR001,2026-01-02,CUST00934,PROD0438,9,1402.19,72.77,12546.94
TXN0004263,BR004,2026-06-19,CUST00565,PROD0143,14,891.62,93.58,12389.1
TXN0004264,BR003,2026-08-23,CUST00753,PROD0249,6,1436.04,8.49,8607.75
TXN0004265,BR004,2026-08-07,CUST00975,PROD0497,4,889.54,94.99,3463.17
TXN0004266,BR005,2026-05-21,CUST02501,PROD0006,3,1458.57,85.97,4289.74
TXN0004267,BR010,2026-05-04,CUST02028,PROD0258,13,1136.95,98.8,14681.55
TXN0004268,BR005,2026-06-12,CUST02343,PROD0182,10,185.48,41.55,1813.25
TXN0004269,BR005,2026-02-11,CUST01651,PROD0065,3,937.0,51.22,2759.78
TXN0004270,BR004,2026-01-10,CUST02113,PROD0096,7,670.99,23.78,4673.15
TXN0004271,BR004,2026-06-18,CUST02514,PROD0018,1,1215.94,4.75,1211.19
TXN0004272,BR001,2026-03-24,CUST01452,PROD0124,1,1245.32,28.81,1216.51
TXN0004273,BR006,2026-04-25,CUST01188,PROD0009,8,449.56,29.64,3566.84
TXN0004274,BR007,2026-06-18,CUST00633,PROD0023,1,208.66,52.16,156.5
TXN0004275,BR005,2026-08-23,CUST02070,PROD0109,9,437.66,95.91,3843.03
TXN0004276,BR003,2026-07-31,CUST02281,PROD0219,13,365.53,23.03,4728.86
TXN0004277,BR010,2026-08-14,CUST00296,PROD0498,2,319.19,86.8,551.58
TXN0004278,BR002,2026-08-29,CUST02163,PROD0370,12,940.87,81.56,11208.88
TXN0004279,BR005,2026-03-23,CUST02777,PROD0187,4,324.03,21.76,1274.36
TXN0004280,BR006,2026-05-05,CUST01460,PROD0029,11,411.09,47.45,4474.54
TXN0004281,BR006,2026-07-09,CUST02794,PROD0167,8,758.96,72.42,5999.26
TXN0004282,BR009,2026-08-19,CUST00282,PROD0263,4,226.44,4.77,900.99
TXN0004283,BR007,2026-07-25,CUST00101,PROD0247,8,1133.66,83.21,8986.07
TXN0004284,BR004,2026-08-26,CUST01587,PROD0230,6,472.29,19.98,2813.76
TXN0004285,BR007,2026-08-01,CUST02096,PROD0095,2,43.23,21.62,64.84
TXN0004286,BR003,2026-05-02,CUST00993,PROD0343,14,879.85,75.69,12242.21
TXN0004287,BR007,2026-07-31,CUST02458,PROD0292,14,1170.39,73.17,16312.29
TXN0004288,BR001,2026-03-07,CUST02380,PROD0001,9,846.17,1.59,7613.94
TXN0004289,BR003,2026-05-12,CUST01615,PROD0054,8,1498.05,7.55,11976.85
TXN0004290,BR003,2026-03-21,CUST00664,PROD0469,10,104.38,44.15,999.65
TXN0004291,BR006,2026-01-23,CUST01662,PROD0032,7,1113.93,78.03,7719.48
TXN0004292,BR009,2026-04-10,CUST00491,PROD0341,9,36.39,61.02,266.49
TXN0004293,BR007,2026-06-09,CUST01206,PROD0062,8,494.44,49.24,3906.28
TXN0004294,BR002,2026-05-08,CUST02348,PROD0221,4,237.93,40.92,910.8
TXN0004295,BR004,2026-02-15,CUST02824,PROD0288,10,197.73,76.34,1900.96
TXN0004296,BR004,2026-08-31,CUST02676,PROD0061,5,939.22,64.86,4631.24
TXN0004297,BR010,2026-08-23,CUST01052,PROD0199,8,1344.83,3.0,10755.64
TXN0004298,BR006,2026-02-05,CUST02742,PROD0485,14,1394.95,57.73,19471.57
TXN0004299,BR008,2026-08-09,CUST01564,PROD0179,8,1462.75,86.49,11615.51
TXN0004300,BR004,2026-01-01,CUST00545,PROD0042,8,8.12,12.21,52.75
TXN0004301,BR006,2026-06-16,CUST02128,PROD0124,1,709.9,56.47,653.43
TXN0004302,BR009,2026-08-18,CUST01682,PROD0418,8,808.12,9.54,6455.42
TXN0004303,BR008,2026-02-19,CUST02755,PROD0167,4,684.7,73.78,2665.02
TXN0004304,BR005,2026-04-30,CUST02766,PROD0304,12,1223.14,9.17,14668.51
TXN0004305,BR005,2026-04-27,CUST01189,PROD0147,12,625.66,11.5,7496.42
TXN0004306,BR003,2026-05-19,CUST00332,PROD0094,13,1236.36,14.14,16058.54
TXN0004307,BR002,2026-07-21,CUST02804,PROD0026,9,145.65,50.47,1260.38
TXN0004308,BR009,2026-07-27,CUST02481,PROD0198,1,286.02,67.32,218.7
TXN0004309,BR004,2026-05-13,CUST02437,PROD0108,15,997.52,89.83,14872.97
TXN0004310,BR003,2026-03-29,CUST00314,PROD0235,3,1245.33,16.5,3719.49
TXN0004311,BR006,2026-06-24,CUST01274,PROD0121,14,552.53,96.71,7638.71
TXN0004312,BR006,2026-08-19,CUST00879,PROD0460,15,1054.28,19.24,15794.96
TXN0004313,BR003,2026-06-09,CUST00400,PROD0360,15,779.73,25.58,11670.37
TXN0004314,BR006,2026-04-26,CUST00801,PROD0117,14,908.18,3.37,12711.15
TXN0004315,BR009,2026-08-05,CUST02700,PROD0391,9,605.95,7.48,5446.07
TXN0004316,BR008,2026-03-10,CUST00618,PROD0412,6,29.72,44.58,133.74
TXN0004317,BR007,2026-03-22,CUST00826,PROD0437,14,823.6,59.02,11471.38
TXN0004318,BR002,2026-07-29,CUST02034,PROD0207,4,350.49,8.46,1393.5
TXN0004319,BR009,2026-07-14,CUST02451,PROD0140,13,443.39,29.01,5735.06
TXN0004320,BR006,2026-02-06,CUST00938,PROD0378,4,391.47,77.08,1488.8
TXN0004321,BR001,2026-08-27,CUST02052,PROD0002,1,1169.94,4.76,1165.18
TXN0004322,BR004,2026-01-07,CUST01973,PROD0006,13,819.32,20.53,10630.63
TXN0004323,BR003,2026-02-12,CUST00009,PROD0474,11,583.69,60.53,6360.06
TXN0004324,BR007,2026-03-10,CUST00710,PROD0291,14,1375.21,39.53,19213.41
TXN0004325,BR006,2026-01-28,CUST02998,PROD0395,7,717.65,64.36,4959.19
TXN0004326,BR009,2026-08-31,CUST02441,PROD0080,6,606.64,64.52,3575.32
TXN0004327,BR005,2026-08-06,CUST00345,PROD0322,14,1047.88,99.22,14571.1
TXN0004328,BR001,2026-08-02,CUST00921,PROD0030,4,987.1,63.83,3884.57
TXN0004329,BR004,2026-08-18,CUST00350,PROD0328,10,1342.26,16.58,13406.02
TXN0004330,BR002,2026-05-12,CUST01154,PROD0405,5,70.8,86.75,267.25
TXN0004331,BR004,2026-03-04,CUST00490,PROD0361,13,1342.36,44.37,17406.31
TXN0004332,BR007,2026-03-20,CUST01132,PROD0402,2,1012.65,3.66,2021.64
TXN0004333,BR008,2026-03-12,CUST01367,PROD0395,4,1097.52,54.37,4335.71
TXN0004334,BR001,2026-02-02,CUST01272,PROD0312,12,242.14,41.87,2863.81
TXN0004335,BR009,2026-02-16,CUST00139,PROD0481,2,1152.81,44.87,2260.75
TXN0004336,BR009,2026-03-20,CUST02068,PROD0173,1,839.5,21.38,818.12
TXN0004337,BR010,2026-07-28,CUST02791,PROD0420,1,568.35,7.66,560.69
TXN0004338,BR008,2026-08-29,CUST02322,PROD0413,13,752.11,26.37,9751.06
TXN0004339,BR005,2026-08-13,CUST02303,PROD0286,5,1338.17,50.54,6640.31
TXN0004340,BR002,2026-05-08,CUST00493,PROD0407,4,190.79,92.18,670.98
TXN0004341,BR001,2026-03-15,CUST01123,PROD0483,12,582.02,18.92,6965.32
TXN0004342,BR002,2026-05-03,CUST00822,PROD0317,14,732.29,13.27,10238.79
TXN0004343,BR009,2026-02-24,CUST00465,PROD0010,6,11.41,17.12,51.34
TXN0004344,BR001,2026-04-15,CUST00582,PROD0049,14,1172.33,16.03,16396.59
TXN0004345,BR007,2026-02-08,CUST01375,PROD0211,7,657.73,94.48,4509.63
TXN0004346,BR007,2026-05-18,CUST00564,PROD0316,4,575.12,41.59,2258.89
TXN0004347,BR010,2026-02-17,CUST00384,PROD0127,12,104.73,56.05,1200.71
TXN0004348,BR010,2026-08-21,CUST02186,PROD0476,12,811.34,34.78,9701.3
TXN0004349,BR005,2026-08-04,CUST02399,PROD0084,13,319.05,86.86,4060.79
TXN0004350,BR009,2026-05-11,CUST02389,PROD0039,3,615.97,42.04,1805.87
TXN0004351,BR002,2026-01-09,CUST01201,PROD0155,9,341.47,1.95,3071.28
TXN0004352,BR003,2026-07-10,CUST01655,PROD0033,5,374.62,16.13,1856.97
TXN0004353,BR007,2026-04-27,CUST02617,PROD0198,15,1282.22,15.04,19218.26
TXN0004354,BR007,2026-06-03,CUST00645,PROD0425,8,1031.61,28.58,8224.3
TXN0004355,BR004,2026-06-13,CUST02441,PROD0257,15,310.67,67.92,4592.13
TXN0004356,BR010,2026-08-15,CUST02611,PROD0298,5,1045.19,16.27,5209.68
TXN0004357,BR005,2026-06-18,CUST00229,PROD0471,1,853.37,15.92,837.45
TXN0004358,BR010,2026-06-03,CUST02634,PROD0499,13,906.39,47.03,11736.04
TXN0004359,BR008,2026-05-07,CUST01986,PROD0101,10,926.94,60.03,9209.37
TXN0004360,BR010,2026-08-30,CUST00095,PROD0284,14,940.26,14.91,13148.73
TXN0004361,BR008,2026-03-10,CUST02764,PROD0252,6,1115.69,96.53,6597.61
TXN0004362,BR009,2026-03-26,CUST01225,PROD0149,8,813.02,22.9,6481.26
TXN0004363,BR005,2026-06-01,CUST02661,PROD0371,13,172.69,26.9,2218.07
TXN0004364,BR003,2026-05-15,CUST02982,PROD0471,10,236.35,99.06,2264.44
TXN0004365,BR004,2026-01-08,CUST01732,PROD0315,12,1337.65,68.76,15983.04
TXN0004366,BR006,2026-03-26,CUST01803,PROD0030,2,220.1,67.58,372.62
TXN0004367,BR007,2026-02-15,CUST01537,PROD0397,7,1480.06,70.69,10289.73
TXN0004368,BR002,2026-06-11,CUST02697,PROD0455,13,870.98,20.66,11302.08
TXN0004369,BR010,2026-03-04,CUST00391,PROD0152,2,734.52,60.58,1408.46
TXN0004370,BR005,2026-06-29,CUST02109,PROD0021,12,514.95,58.93,6120.47
TXN0004371,BR007,2026-03-28,CUST00384,PROD0259,4,517.44,50.49,2019.27
TXN0004372,BR009,2026-06-23,CUST00406,PROD0018,5,277.46,17.79,1369.51
TXN0004373,BR002,2026-05-27,CUST01187,PROD0088,14,528.16,98.99,7295.25
TXN0004374,BR001,2026-06-14,CUST02850,PROD0046,13,252.55,93.12,3190.03
TXN0004375,BR002,2026-04-21,CUST01574,PROD0476,5,910.52,27.15,4525.45
TXN0004376,BR003,2026-07-26,CUST02510,PROD0415,5,766.07,74.41,3755.94
TXN0004377,BR009,2026-05-23,CUST00597,PROD0244,8,716.09,11.45,5717.27
TXN0004378,BR001,2026-07-06,CUST02065,PROD0012,14,1095.11,53.09,15278.45
TXN0004379,BR009,2026-02-27,CUST01009,PROD0445,1,1093.93,72.83,1021.1
TXN0004380,BR009,2026-05-03,CUST02038,PROD0082,2,368.64,72.88,664.4
TXN0004381,BR004,2026-01-24,CUST00870,PROD0097,6,636.34,53.37,3764.67
TXN0004382,BR001,2026-03-11,CUST02061,PROD0145,7,487.16,86.07,3324.05
TXN0004383,BR003,2026-03-15,CUST00574,PROD0214,2,1334.17,7.45,2660.89
TXN0004384,BR002,2026-08-02,CUST02540,PROD0487,11,470.44,57.91,5116.93
TXN0004385,BR005,2026-01-19,CUST02822,PROD0486,2,289.75,53.94,525.56
TXN0004386,BR005,2026-07-15,CUST00252,PROD0088,10,79.11,55.79,735.31
TXN0004387,BR002,2026-05-28,CUST02845,PROD0442,1,248.38,62.1,186.28
TXN0004388,BR001,2026-06-21,CUST00468,PROD0480,3,780.87,72.49,2270.12
TXN0004389,BR007,2026-05-17,CUST00808,PROD0182,5,161.39,43.61,763.34
TXN0004390,BR007,2026-04-23,CUST00316,PROD0401,7,376.08,27.08,2605.48
TXN0004391,BR008,2026-02-07,CUST01455,PROD0180,15,750.63,19.36,11240.09
TXN0004392,BR003,2026-03-14,CUST02489,PROD0493,5,164.91,5.91,818.64
TXN0004393,BR007,2026-02-17,CUST01198,PROD0066,12,218.01,64.61,2551.51
TXN0004394,BR007,2026-06-26,CUST01084,PROD0468,1,313.57,19.5,294.07
TXN0004395,BR010,2026-04-25,CUST02712,PROD0156,6,1337.82,72.97,7953.95
TXN0004396,BR007,2026-01-10,CUST00846,PROD0079,14,205.37,56.47,2818.71
TXN0004397,BR007,2026-02-12,CUST02007,PROD0363,4,407.99,65.86,1566.1
TXN0004398,BR002,2026-06-25,CUST02568,PROD0491,4,676.46,0.59,2705.25
TXN0004399,BR008,2026-06-16,CUST01184,PROD0111,13,1480.75,23.42,19226.33
TXN0004400,BR008,2026-01-15,CUST02208,PROD0108,9,798.67,46.59,7141.44
TXN0004401,BR001,2026-06-12,CUST01879,PROD0279,2,497.65,45.21,950.09
TXN0004402,BR003,2026-03-08,CUST01019,PROD0261,10,653.01,53.88,6476.22
TXN0004403,BR010,2026-05-31,CUST01470,PROD0286,3,825.5,61.88,2414.62
TXN0004404,BR010,2026-06-21,CUST01013,PROD0367,11,1136.03,30.54,12465.79
TXN0004405,BR010,2026-07-07,CUST01943,PROD0303,6,351.78,19.26,2091.42
TXN0004406,BR009,2026-07-17,CUST02730,PROD0244,12,1233.42,45.5,14755.54
TXN0004407,BR006,2026-03-14,CUST00329,PROD0039,15,1250.43,52.65,18703.8
TXN0004408,BR006,2026-06-29,CUST02024,PROD0455,4,390.56,96.15,1466.09
TXN0004409,BR004,2026-07-25,CUST00549,PROD0148,15,1272.49,19.99,19067.36
TXN0004410,BR004,2026-03-29,CUST01541,PROD0088,9,439.01,32.45,3918.64
TXN0004411,BR002,2026-03-08,CUST01632,PROD0258,6,1406.85,62.09,8379.01
TXN0004412,BR005,2026-01-14,CUST02167,PROD0223,10,960.12,28.32,9572.88
TXN0004413,BR007,2026-02-11,CUST02854,PROD0200,13,1397.94,41.34,18131.88
TXN0004414,BR010,2026-05-19,CUST00169,PROD0044,1,275.86,5.95,269.91
TXN0004415,BR010,2026-03-23,CUST01071,PROD0062,5,1386.26,91.03,6840.27
TXN0004416,BR009,2026-07-28,CUST00846,PROD0483,14,73.22,57.53,967.55
TXN0004417,BR004,2026-03-02,CUST01914,PROD0103,10,112.83,98.74,1029.56
TXN0004418,BR004,2026-07-02,CUST01213,PROD0214,8,1394.52,99.89,11056.27
TXN0004419,BR008,2026-02-27,CUST01794,PROD0302,10,616.09,26.07,6134.83
TXN0004420,BR005,2026-08-31,CUST02378,PROD0243,10,12.38,30.95,92.85
TXN0004421,BR005,2026-08-29,CUST02959,PROD0392,6,627.12,41.36,3721.36
TXN0004422,BR001,2026-02-13,CUST00556,PROD0042,6,998.15,53.29,5935.61
TXN0004423,BR003,2026-04-01,CUST02102,PROD0346,15,870.73,19.7,13041.25
TXN0004424,BR003,2026-02-26,CUST01442,PROD0071,8,799.31,59.14,6335.34
TXN0004425,BR002,2026-04-09,CUST01958,PROD0341,8,169.85,62.86,1295.94
TXN0004426,BR009,2026-06-29,CUST01624,PROD0102,6,330.38,39.59,1942.69
TXN0004427,BR002,2026-05-05,CUST02483,PROD0328,4,1220.79,67.82,4815.34
TXN0004428,BR001,2026-08-27,CUST01329,PROD0098,14,1220.28,71.21,17012.71
TXN0004429,BR009,2026-07-19,CUST00363,PROD0403,6,237.65,3.66,1422.24
TXN0004430,BR010,2026-05-02,CUST01370,PROD0122,9,237.61,18.01,2120.48
TXN0004431,BR001,2026-07-04,CUST00109,PROD0432,5,1153.01,52.89,5712.16
TXN0004432,BR002,2026-08-01,CUST00372,PROD0386,12,1168.13,62.46,13955.1
TXN0004433,BR010,2026-01-13,CUST02798,PROD0328,6,377.8,21.43,2245.37
TXN0004434,BR004,2026-03-23,CUST01551,PROD0442,6,784.74,42.95,4665.49
TXN0004435,BR010,2026-04-18,CUST00737,PROD0166,3,639.73,75.84,1843.35
TXN0004436,BR009,2026-05-28,CUST01632,PROD0206,6,905.62,13.57,5420.15
TXN0004437,BR007,2026-08-08,CUST00241,PROD0492,10,538.79,40.1,5347.8
TXN0004438,BR009,2026-01-25,CUST01810,PROD0117,12,270.61,41.91,3205.41
TXN0004439,BR009,2026-04-22,CUST00276,PROD0347,10,1446.3,22.37,14440.63
TXN0004440,BR005,2026-01-31,CUST02135,PROD0113,1,1012.69,68.03,944.66
TXN0004441,BR003,2026-03-21,CUST02150,PROD0354,6,708.27,66.82,4182.8
TXN0004442,BR008,2026-03-10,CUST00095,PROD0379,14,210.54,74.32,2873.24
TXN0004443,BR008,2026-03-15,CUST02860,PROD0294,1,878.22,59.2,819.02
TXN0004444,BR003,2026-03-07,CUST00114,PROD0304,7,119.64,34.82,802.66
TXN0004445,BR010,2026-02-21,CUST00970,PROD0420,11,1321.41,63.54,14471.97
TXN0004446,BR001,2026-01-09,CUST02426,PROD0216,1,213.36,24.42,188.94
TXN0004447,BR002,2026-04-04,CUST02326,PROD0174,12,1150.07,52.84,13748.0
TXN0004448,BR003,2026-07-21,CUST02083,PROD0009,5,827.04,39.1,4096.1
TXN0004449,BR003,2026-04-24,CUST01763,PROD0316,15,728.11,77.38,10844.27
TXN0004450,BR005,2026-03-08,CUST00574,PROD0042,2,305.14,11.59,598.69
TXN0004451,BR009,2026-02-09,CUST00797,PROD0053,1,25.7,6.42,19.28
TXN0004452,BR003,2026-05-23,CUST02716,PROD0135,7,496.39,1.07,3473.66
TXN0004453,BR006,2026-05-21,CUST02332,PROD0002,11,921.98,38.88,10102.9
TXN0004454,BR010,2026-07-24,CUST01563,PROD0190,3,761.11,10.28,2273.05
TXN0004455,BR004,2026-05-18,CUST01929,PROD0319,3,892.87,57.36,2621.25
TXN0004456,BR007,2026-02-27,CUST01757,PROD0226,5,290.57,6.46,1446.39
TXN0004457,BR007,2026-04-15,CUST00965,PROD0203,13,1316.74,85.86,17031.76
TXN0004458,BR004,2026-08-26,CUST00898,PROD0458,4,792.01,22.35,3145.69
TXN0004459,BR004,2026-02-25,CUST02105,PROD0485,8,765.18,14.52,6106.92
TXN0004460,BR007,2026-04-10,CUST00881,PROD0174,4,457.25,42.4,1786.6
TXN0004461,BR007,2026-01-22,CUST02233,PROD0352,1,353.98,59.67,294.31
TXN0004462,BR009,2026-05-16,CUST02212,PROD0091,15,1105.81,43.5,16543.65
TXN0004463,BR006,2026-01-29,CUST01668,PROD0130,4,758.44,15.68,3018.08
TXN0004464,BR008,2026-02-12,CUST01689,PROD0081,2,1326.72,11.88,2641.56
TXN0004465,BR005,2026-06-02,CUST00803,PROD0211,13,183.67,38.15,2349.56
TXN0004466,BR005,2026-03-17,CUST02014,PROD0369,10,679.22,61.95,6730.25
TXN0004467,BR006,2026-01-13,CUST01617,PROD0099,12,473.87,71.46,5614.98
TXN0004468,BR007,2026-05-15,CUST02101,PROD0304,13,432.37,9.72,5611.09
TXN0004469,BR005,2026-02-07,CUST02804,PROD0142,6,1001.66,41.18,5968.78
TXN0004470,BR001,2026-06-01,CUST00619,PROD0186,1,1232.52,88.07,1144.45
TXN0004471,BR002,2026-07-02,CUST00813,PROD0314,4,1311.29,6.22,5238.94
TXN0004472,BR002,2026-01-21,CUST02486,PROD0486,4,119.62,57.25,421.23
TXN0004473,BR004,2026-07-14,CUST00762,PROD0327,5,922.21,84.85,4526.2
TXN0004474,BR005,2026-04-09,CUST02437,PROD0389,11,502.08,31.29,5491.59
TXN0004475,BR010,2026-04-23,CUST01812,PROD0224,3,1456.0,96.79,4271.21
TXN0004476,BR005,2026-07-26,CUST02687,PROD0273,11,498.07,37.48,5441.29
TXN0004477,BR006,2026-06-18,CUST00316,PROD0181,8,1028.86,94.69,8136.19
TXN0004478,BR010,2026-02-26,CUST01789,PROD0135,1,431.36,8.99,422.37
TXN0004479,BR010,2026-05-23,CUST02300,PROD0137,14,640.63,34.99,8933.83
TXN0004480,BR007,2026-07-22,CUST00594,PROD0104,3,679.38,35.76,2002.38
TXN0004481,BR005,2026-01-11,CUST02780,PROD0179,4,1216.11,17.38,4847.06
TXN0004482,BR003,2026-03-10,CUST00625,PROD0304,9,430.89,47.46,3830.55
TXN0004483,BR002,2026-06-21,CUST02929,PROD0393,13,532.33,75.33,6844.96
TXN0004484,BR007,2026-05-31,CUST01659,PROD0245,6,1334.16,98.98,7905.98
TXN0004485,BR008,2026-08-18,CUST01047,PROD0190,1,779.09,26.74,752.35
TXN0004486,BR009,2026-01-06,CUST01287,PROD0246,5,1203.4,53.39,5963.61
TXN0004487,BR003,2026-05-27,CUST01534,PROD0207,7,32.13,29.07,195.84
TXN0004488,BR004,2026-05-15,CUST02887,PROD0168,9,280.4,49.39,2474.21
TXN0004489,BR003,2026-05-02,CUST01631,PROD0498,15,988.53,47.82,14780.13
TXN0004490,BR005,2026-06-05,CUST02070,PROD0080,12,828.3,7.83,9931.77
TXN0004491,BR009,2026-08-13,CUST00602,PROD0349,7,1308.04,64.98,9091.3
TXN0004492,BR006,2026-08-05,CUST00263,PROD0303,8,998.66,86.45,7902.83
TXN0004493,BR007,2026-04-16,CUST01276,PROD0492,1,813.53,95.5,718.03
TXN0004494,BR003,2026-02-28,CUST01194,PROD0111,8,121.06,91.61,876.87
TXN0004495,BR009,2026-05-09,CUST00558,PROD0404,11,1220.4,58.26,13366.14
TXN0004496,BR007,2026-04-22,CUST02187,PROD0457,4,1010.68,61.81,3980.91
TXN0004497,BR005,2026-07-22,CUST00114,PROD0467,3,1090.96,49.84,3223.04
TXN0004498,BR009,2026-08-13,CUST00812,PROD0061,5,235.56,48.69,1129.11
TXN0004499,BR009,2026-01-27,CUST02986,PROD0483,10,433.6,57.32,4278.68
TXN0004500,BR004,2026-01-06,CUST02992,PROD0351,5,247.65,67.56,1170.69
TXN0004501,BR002,2026-06-03,CUST01963,PROD0464,13,66.24,7.53,853.59
TXN0004502,BR010,2026-08-26,CUST01292,PROD0307,2,984.1,27.18,1941.02
TXN0004503,BR004,2026-02-20,CUST01086,PROD0194,8,304.94,99.31,2340.21
TXN0004504,BR005,2026-04-04,CUST01582,PROD0357,10,532.63,66.76,5259.54
TXN0004505,BR006,2026-07-12,CUST02765,PROD0068,4,603.43,68.72,2345.0
TXN0004506,BR010,2026-08-15,CUST01183,PROD0399,3,1415.86,18.73,4228.85
TXN0004507,BR005,2026-01-04,CUST00539,PROD0030,6,1139.43,55.3,6781.28
TXN0004508,BR008,2026-04-26,CUST01405,PROD0180,1,980.6,98.92,881.68
TXN0004509,BR007,2026-08-20,CUST01388,PROD0141,8,664.58,50.79,5265.85
TXN0004510,BR003,2026-02-23,CUST00525,PROD0174,15,1143.11,0.89,17145.76
TXN0004511,BR003,2026-01-31,CUST00910,PROD0416,3,832.64,91.22,2406.7
TXN0004512,BR010,2026-02-20,CUST00309,PROD0107,10,1148.63,12.99,11473.31
TXN0004513,BR004,2026-02-04,CUST00928,PROD0018,12,1240.58,54.15,14832.81
TXN0004514,BR003,2026-02-15,CUST01663,PROD0328,11,1377.98,48.6,15109.18
TXN0004515,BR007,2026-03-16,CUST00120,PROD0056,9,55.52,28.28,471.4
TXN0004516,BR008,2026-06-26,CUST02372,PROD0159,11,1406.88,46.18,15429.5
TXN0004517,BR004,2026-02-06,CUST02697,PROD0151,3,924.53,18.2,2755.39
TXN0004518,BR009,2026-07-14,CUST02309,PROD0483,1,856.58,37.84,818.74
TXN0004519,BR001,2026-07-30,CUST01728,PROD0359,9,56.53,10.35,498.42
TXN0004520,BR001,2026-04-14,CUST01814,PROD0021,15,920.12,19.09,13782.71
TXN0004521,BR008,2026-01-30,CUST02666,PROD0487,14,1384.13,20.7,19357.12
TXN0004522,BR006,2026-07-11,CUST01770,PROD0142,15,811.7,23.42,12152.08
TXN0004523,BR003,2026-05-21,CUST00773,PROD0280,13,1172.02,20.31,15215.95
TXN0004524,BR002,2026-08-10,CUST02673,PROD0446,3,1081.82,43.28,3202.18
TXN0004525,BR002,2026-01-20,CUST00168,PROD0404,1,1338.62,79.96,1258.66
TXN0004526,BR002,2026-07-04,CUST02586,PROD0375,7,475.43,63.06,3264.95
TXN0004527,BR004,2026-08-31,CUST02255,PROD0176,5,855.01,88.31,4186.74
TXN0004528,BR008,2026-01-28,CUST02754,PROD0391,11,1259.39,50.16,13803.13
TXN0004529,BR010,2026-04-09,CUST02135,PROD0420,3,316.11,80.81,867.52
TXN0004530,BR003,2026-08-13,CUST02762,PROD0079,15,852.4,90.32,12695.68
TXN0004531,BR008,2026-07-24,CUST00186,PROD0260,2,647.82,85.27,1210.37
TXN0004532,BR004,2026-03-13,CUST00108,PROD0381,6,1489.33,94.5,8841.48
TXN0004533,BR010,2026-05-30,CUST00363,PROD0406,4,1140.76,29.88,4533.16
TXN0004534,BR001,2026-08-31,CUST01578,PROD0108,7,527.93,9.37,3686.14
TXN0004535,BR001,2026-01-22,CUST01893,PROD0253,13,195.72,48.5,2495.86
TXN0004536,BR009,2026-02-20,CUST02750,PROD0027,12,1273.73,17.72,15267.04
TXN0004537,BR002,2026-01-19,CUST01257,PROD0034,15,116.18,71.99,1670.71
TXN0004538,BR008,2026-08-17,CUST01694,PROD0119,15,1494.87,4.23,22418.82
TXN0004539,BR002,2026-05-14,CUST02257,PROD0193,7,843.99,73.64,5834.29
TXN0004540,BR001,2026-06-22,CUST02738,PROD0446,9,1355.5,85.23,12114.27
TXN0004541,BR003,2026-06-20,CUST01507,PROD0269,7,1224.24,43.63,8526.05
TXN0004542,BR002,2026-06-01,CUST02866,PROD0229,11,1053.73,71.47,11519.56
TXN0004543,BR005,2026-02-25,CUST01038,PROD0165,3,269.1,91.34,715.96
TXN0004544,BR007,2026-04-04,CUST00915,PROD0282,8,1240.51,8.77,9915.31
TXN0004545,BR008,2026-02-17,CUST02728,PROD0118,11,1448.02,51.78,15876.44
TXN0004546,BR001,2026-03-22,CUST00485,PROD0409,12,531.38,4.84,6371.72
TXN0004547,BR003,2026-07-31,CUST02996,PROD0300,10,593.46,89.39,5845.21
TXN0004548,BR006,2026-03-21,CUST00972,PROD0443,4,789.09,70.79,3085.57
TXN0004549,BR007,2026-06-05,CUST01124,PROD0300,9,672.57,41.55,6011.58
TXN0004550,BR008,2026-07-29,CUST01560,PROD0275,5,506.89,80.2,2454.25
TXN0004551,BR007,2026-03-17,CUST01504,PROD0070,12,1087.4,74.15,12974.65
TXN0004552,BR004,2026-02-02,CUST02580,PROD0190,7,188.01,7.03,1309.04
TXN0004553,BR010,2026-05-22,CUST01895,PROD0474,10,702.12,99.05,6922.15
